RowNumber,EventClass,TextData,ApplicationName,LoginName,ClientProcessID,SPID,StartTime,CPU,Reads,Writes,Duration,EndTime,DatabaseID,DatabaseName,Error,EventSequence,GroupID,HostName,LoginSid,RequestID,RowCounts,ServerName,SessionLoginName,TransactionID,XactSequence
1747,12,"insert into Students.dbo.StudentsPerformance values ('female', 'group B', 'bachelors degree', 'standard', 'completed', 72, 80, 94)",Microsoft JDBC Driver for SQL Server,temp20,NULL,59,09:45.6,0,35,0,5533,09:45.6,8,Weather,0,3720,2,DESKTOP-7OQL1C2,0xBD9D9E61D9639B4891497046EC55E741,0,1,DESKTOP-7OQL1C2,temp20,NULL,0
1748,12,use Telecom select top 1000 * from telecom_users where InternetService='DSL',Microsoft JDBC Driver for SQL Server,temp20,NULL,59,09:48.6,15,129,0,5861,09:48.6,7,Telecom,0,3721,2,DESKTOP-7OQL1C2,0xBD9D9E61D9639B4891497046EC55E741,0,1000,DESKTOP-7OQL1C2,temp20,NULL,0
1749,12,use CabRides select top 1000 * from cab_rides where name='Lyft',Microsoft JDBC Driver for SQL Server,temp20,NULL,59,09:51.6,0,513,0,6943,09:51.6,5,CabRides,0,3722,2,DESKTOP-7OQL1C2,0xBD9D9E61D9639B4891497046EC55E741,0,1000,DESKTOP-7OQL1C2,temp20,NULL,0
1750,12,select * from Students.dbo.StudentsPerformance,Microsoft JDBC Driver for SQL Server,temp20,NULL,59,09:54.6,0,37,0,1655,09:54.6,5,CabRides,0,3723,2,DESKTOP-7OQL1C2,0xBD9D9E61D9639B4891497046EC55E741,0,1123,DESKTOP-7OQL1C2,temp20,NULL,0
1751,12,"insert into Students.dbo.StudentsPerformance values ('female', 'group B', 'bachelors degree', 'standard', 'completed', 72, 80, 94)",Microsoft JDBC Driver for SQL Server,temp20,NULL,59,09:57.6,0,35,0,2653,09:57.6,5,CabRides,0,3724,2,DESKTOP-7OQL1C2,0xBD9D9E61D9639B4891497046EC55E741,0,1,DESKTOP-7OQL1C2,temp20,NULL,0
1752,12,use CabRides select top 1000 * from cab_rides where name='Lyft',Microsoft JDBC Driver for SQL Server,temp20,NULL,59,10:00.7,15,513,0,7254,10:00.7,5,CabRides,0,3725,2,DESKTOP-7OQL1C2,0xBD9D9E61D9639B4891497046EC55E741,0,1000,DESKTOP-7OQL1C2,temp20,NULL,0
1753,12,use Students select top 1000 * from StudentsPerformance where gender='male',Microsoft JDBC Driver for SQL Server,temp20,NULL,59,10:03.7,0,23,0,386,10:03.7,6,Students,0,3726,2,DESKTOP-7OQL1C2,0xBD9D9E61D9639B4891497046EC55E741,0,303,DESKTOP-7OQL1C2,temp20,NULL,0
1754,12,select * from Telecom.dbo.telecom_users,Microsoft JDBC Driver for SQL Server,temp20,NULL,59,10:06.7,0,219,0,9654,10:06.7,6,Students,0,3727,2,DESKTOP-7OQL1C2,0xBD9D9E61D9639B4891497046EC55E741,0,6005,DESKTOP-7OQL1C2,temp20,NULL,0
1755,12,use CabRides select top 1000 * from cab_rides where name='Lyft',Microsoft JDBC Driver for SQL Server,temp20,NULL,59,10:09.7,31,596,0,74225,10:09.8,5,CabRides,0,3728,2,DESKTOP-7OQL1C2,0xBD9D9E61D9639B4891497046EC55E741,0,1000,DESKTOP-7OQL1C2,temp20,NULL,0
1756,12,select * from Students.dbo.StudentsPerformance,Microsoft JDBC Driver for SQL Server,temp20,NULL,59,10:12.7,0,116,0,13960,10:12.7,5,CabRides,0,3729,2,DESKTOP-7OQL1C2,0xBD9D9E61D9639B4891497046EC55E741,0,1124,DESKTOP-7OQL1C2,temp20,NULL,0
1757,12,"insert into CabRides.dbo.cab_rides values (0.44, 'Lyft', 1540000000000, 'North Station', 'Haymarket Square', 16.5, 1, 'e8bac1d1-6e83-4ebd-a0a9-bfcf9de1a86f', 'lyft_line', 'UberX')",Microsoft JDBC Driver for SQL Server,temp20,NULL,59,10:15.7,0,122,1,8930,10:15.7,5,CabRides,0,3730,2,DESKTOP-7OQL1C2,0xBD9D9E61D9639B4891497046EC55E741,0,1,DESKTOP-7OQL1C2,temp20,NULL,0
1758,12,"insert into Students.dbo.StudentsPerformance values ('female', 'group B', 'bachelors degree', 'standard', 'completed', 72, 80, 94)",Microsoft JDBC Driver for SQL Server,temp20,NULL,59,10:18.7,0,35,0,3809,10:18.7,5,CabRides,0,3731,2,DESKTOP-7OQL1C2,0xBD9D9E61D9639B4891497046EC55E741,0,1,DESKTOP-7OQL1C2,temp20,NULL,0
1759,12,select * from Students.dbo.StudentsPerformance,Microsoft JDBC Driver for SQL Server,temp20,NULL,59,10:21.8,0,23,0,2673,10:21.8,5,CabRides,0,3732,2,DESKTOP-7OQL1C2,0xBD9D9E61D9639B4891497046EC55E741,0,1125,DESKTOP-7OQL1C2,temp20,NULL,0
1760,12,SET DEADLOCK_PRIORITY -10,SQLServerCEIP,NT SERVICE\SQLTELEMETRY,6092,51,10:23.4,0,0,0,83,10:23.4,1,master,0,3733,2,DESKTOP-7OQL1C2,0x010600000000000550000000447A1A9EE0235381234A54AA9BD0549C4FCC0642,0,0,DESKTOP-7OQL1C2,NT Service\SQLTELEMETRY,NULL,0
1761,12,SELECT target_data           FROM sys.dm_xe_session_targets xet WITH(nolock)           JOIN sys.dm_xe_sessions xes WITH(nolock)           ON xes.address = xet.event_session_address           WHERE xes.name = 'telemetry_xevents'           AND xet.target_name = 'ring_buffer',SQLServerCEIP,NT SERVICE\SQLTELEMETRY,6092,51,10:23.4,62,462,0,80471,10:23.5,1,master,0,3734,2,DESKTOP-7OQL1C2,0x010600000000000550000000447A1A9EE0235381234A54AA9BD0549C4FCC0642,0,1,DESKTOP-7OQL1C2,NT Service\SQLTELEMETRY,NULL,0
1762,12,SET DEADLOCK_PRIORITY -10,SQLServerCEIP,NT SERVICE\SQLTELEMETRY,6092,51,10:23.5,0,0,0,31,10:23.5,1,master,0,3735,2,DESKTOP-7OQL1C2,0x010600000000000550000000447A1A9EE0235381234A54AA9BD0549C4FCC0642,0,0,DESKTOP-7OQL1C2,NT Service\SQLTELEMETRY,NULL,0
1763,12,"if exists(select * from sys.server_event_sessions where name='telemetry_xevents')   drop event session telemetry_xevents on server    create event session telemetry_xevents on server   ADD EVENT [sqlserver].[error_reported]  (  WHERE severity >= 16 or (error_number = 18456     or error_number = 17803 or error_number = 701 or error_number = 802 or error_number = 8645 or error_number = 8651     or error_number = 8657 or error_number = 8902 or error_number = 41354 or error_number = 41355 or error_number = 41367     or error_number = 41384 or error_number = 41336 or error_number = 41309 or error_number = 41312 or error_number = 41313     or error_number = 33065 or error_number = 33066)  ),     ADD EVENT [sqlserver].[missing_column_statistics],     ADD EVENT [sqlserver].[missing_join_predicate],     ADD EVENT [sqlserver].[server_memory_change],     ADD EVENT [sqlserver].[stretch_database_disable_completed],     ADD EVENT [sqlserver].[stretch_database_enable_completed],     ADD EVENT [sqlserver].[stretch_database_reauthorize_completed],     ADD EVENT [sqlserver].[stretch_index_reconciliation_codegen_completed],     ADD EVENT [sqlserver].[stretch_remote_column_execution_completed],     ADD EVENT [sqlserver].[stretch_remote_column_reconciliation_codegen_completed],     ADD EVENT [sqlserver].[stretch_remote_index_execution_completed],     ADD EVENT [sqlserver].[stretch_table_codegen_completed],     ADD EVENT [sqlserver].[stretch_table_alter_ddl],     ADD EVENT [sqlserver].[stretch_table_create_ddl],     ADD EVENT [sqlserver].[stretch_table_predicate_not_specified],     ADD EVENT [sqlserver].[stretch_table_predicate_specified],     ADD EVENT [sqlserver].[stretch_table_remote_creation_completed],     ADD EVENT [sqlserver].[stretch_table_row_migration_results_event],     ADD EVENT [sqlserver].[stretch_table_row_unmigration_results_event],     ADD EVENT [sqlserver].[stretch_table_data_reconciliation_results_event],     ADD EVENT [sqlserver].[stretch_table_unprovision_completed],     ADD EVENT [sqlserver].[stretch_table_validation_error],     ADD EVENT [sqlserver].[stretch_table_hinted_admin_update_event],     ADD EVENT [sqlserver].[stretch_table_hinted_admin_delete_event],     ADD EVENT [sqlserver].[stretch_table_query_error],     ADD EVENT [sqlserver].[stretch_remote_error],     ADD EVENT [sqlserver].[stretch_query_telemetry],     ADD EVENT [sqlserver].[temporal_ddl_system_versioning],     ADD EVENT [sqlserver].[temporal_dml_transaction_fail],     ADD EVENT [sqlserver].[temporal_ddl_period_add],     ADD EVENT [sqlserver].[temporal_ddl_period_drop],     ADD EVENT [sqlserver].[temporal_ddl_schema_check_fail],     ADD EVENT [sqlserver].[data_masking_ddl_column_definition],     ADD EVENT [sqlserver].[data_masking_traffic],     ADD EVENT [sqlserver].[data_masking_traffic_masked_only],     ADD EVENT [sqlserver].[data_classification_ddl_column_definition],     ADD EVENT [sqlserver].[data_classification_traffic],     ADD EVENT [sqlserver].[data_classification_auditing_traffic],     ADD EVENT [sqlserver].[feature_restriction_ddl],     ADD EVENT [sqlserver].[feature_restriction_usage],     ADD EVENT [sqlserver].[always_encrypted_query_count],     ADD EVENT [sqlserver].[rls_query_count],     ADD EVENT [sqlserver].[auto_stats],     ADD EVENT [sqlserver].[database_cmptlevel_change],     ADD EVENT [sqlserver].[database_created],     ADD EVENT [sqlserver].[database_dropped],     ADD EVENT [sqlserver].[reason_many_foreign_keys_operator_not_used],     ADD EVENT [sqlserver].[interleaved_exec_status],     ADD EVENT [sqlserver].[table_variable_deferred_compilation],     ADD EVENT [sqlserver].[graph_match_query_compiled],     ADD EVENT [sqlserver].[approximate_count_distinct_query_compiled],     ADD EVENT [sqlserver].[login_protocol_count],     ADD EVENT [sqlserver].[column_store_index_build_low_memory],     ADD EVENT [sqlserver].[column_store_index_build_throttle],     ADD EVENT [sqlserver].[columnstore_delete_buffer_flush_failed],     ADD EVENT [sqlserver].[columnstore_delta_rowgroup_closed],     ADD EVENT [sqlserver].[columnstore_index_reorg_failed],     ADD EVENT [sqlserver].[columnstore_log_exception],     ADD EVENT [sqlserver].[columnstore_rowgroup_merge_failed],     ADD EVENT [sqlserver].[columnstore_tuple_mover_delete_buffer_truncate_timed_out],     ADD EVENT [sqlserver].[columnstore_tuple_mover_end_compress],     ADD EVENT [sqlserver].[query_memory_grant_blocking],     ADD EVENT [sqlserver].[natively_compiled_module_inefficiency_detected],     ADD EVENT [sqlserver].[natively_compiled_proc_slow_parameter_passing],     ADD EVENT [sqlserver].[xtp_alter_table],     ADD EVENT [sqlserver].[xtp_db_delete_only_mode_updatedhktrimlsn],     ADD EVENT [sqlserver].[xtp_stgif_container_added],     ADD EVENT [sqlserver].[xtp_stgif_container_deleted],     ADD EVENT [xtpcompile].[cl_duration],     ADD EVENT [xtpengine].[xtp_physical_db_restarted],     ADD EVENT [xtpengine].[xtp_db_delete_only_mode_enter],     ADD EVENT [xtpengine].[xtp_db_delete_only_mode_update],     ADD EVENT [xtpengine].[xtp_db_delete_only_mode_exit],     ADD EVENT [xtpengine].[parallel_alter_stats],     ADD EVENT [xtpengine].[serial_alter_stats],     ADD EVENT [sqlserver].[json_function_compiled]  (  ACTION ([database_id])  ),     ADD EVENT [sqlserver].[string_escape_compiled]  (  ACTION ([database_id])  ),     ADD EVENT [sqlserver].[window_function_used]  (  ACTION ([database_id])  ),     ADD EVENT [sqlserver].[sequence_function_used]  (  ACTION ([database_id])  ),     ADD EVENT [qds].[query_store_db_diagnostics],     ADD EVENT [sqlserver].[index_defragmentation],     ADD EVENT [sqlserver].[create_index_event],     ADD EVENT [sqlserver].[index_build_error_event],     ADD EVENT [sqlserver].[alter_column_event],     ADD EVENT [sqlserver].[cardinality_estimation_version_usage],     ADD EVENT [sqlserver].[query_optimizer_compatibility_level_hint_usage],     ADD EVENT [sqlserver].[query_tsql_scalar_udf_inlined],     ADD EVENT [sqlserver].[tsql_scalar_udf_not_inlineable],     ADD EVENT [sqlserver].[recovery_checkpoint_stats],     ADD EVENT [sqlserver].[multistep_execution]  (  ACTION ([database_id])  ),     ADD EVENT [sqlserver].[fulltext_filter_usage],     ADD EVENT [sqlserver].[tx_commit_abort_stats],     ADD EVENT [sqlserver].[server_start_stop]  add target package0.ring_buffer  (set occurrence_number = 100)  with  (   MAX_DISPATCH_LATENCY = 120 SECONDS,   MAX_MEMORY = 4 MB,   startup_state = on  )  if not exists (select * from sys.dm_xe_sessions where name = 'telemetry_xevents')   alter event session telemetry_xevents on server state=start  ",SQLServerCEIP,NT SERVICE\SQLTELEMETRY,6092,51,10:23.5,0,1529,13,34991,10:23.6,1,master,0,3742,2,DESKTOP-7OQL1C2,0x010600000000000550000000447A1A9EE0235381234A54AA9BD0549C4FCC0642,0,0,DESKTOP-7OQL1C2,NT Service\SQLTELEMETRY,NULL,0
1764,12,"insert into CabRides.dbo.cab_rides values (0.44, 'Lyft', 1540000000000, 'North Station', 'Haymarket Square', 16.5, 1, 'e8bac1d1-6e83-4ebd-a0a9-bfcf9de1a86f', 'lyft_line', 'UberX')",Microsoft JDBC Driver for SQL Server,temp20,NULL,59,10:24.8,0,1,0,2421,10:24.8,5,CabRides,0,3743,2,DESKTOP-7OQL1C2,0xBD9D9E61D9639B4891497046EC55E741,0,1,DESKTOP-7OQL1C2,temp20,NULL,0
1765,12,select * from Telecom.dbo.telecom_users,Microsoft JDBC Driver for SQL Server,temp20,NULL,59,10:27.8,0,340,0,40168,10:27.8,5,CabRides,0,3744,2,DESKTOP-7OQL1C2,0xBD9D9E61D9639B4891497046EC55E741,0,6005,DESKTOP-7OQL1C2,temp20,NULL,0
1766,12,select * from Students.dbo.StudentsPerformance,Microsoft JDBC Driver for SQL Server,temp20,NULL,59,10:30.8,0,23,0,575,10:30.8,5,CabRides,0,3745,2,DESKTOP-7OQL1C2,0xBD9D9E61D9639B4891497046EC55E741,0,1125,DESKTOP-7OQL1C2,temp20,NULL,0
1767,12,"insert into Students.dbo.StudentsPerformance values ('female', 'group B', 'bachelors degree', 'standard', 'completed', 72, 80, 94)",Microsoft JDBC Driver for SQL Server,temp20,NULL,59,10:33.8,0,1,0,4073,10:33.8,5,CabRides,0,3746,2,DESKTOP-7OQL1C2,0xBD9D9E61D9639B4891497046EC55E741,0,1,DESKTOP-7OQL1C2,temp20,NULL,0
1768,12,"insert into CabRides.dbo.cab_rides values (0.44, 'Lyft', 1540000000000, 'North Station', 'Haymarket Square', 16.5, 1, 'e8bac1d1-6e83-4ebd-a0a9-bfcf9de1a86f', 'lyft_line', 'UberX')",Microsoft JDBC Driver for SQL Server,temp20,NULL,59,10:36.9,0,1,0,2176,10:36.9,5,CabRides,0,3747,2,DESKTOP-7OQL1C2,0xBD9D9E61D9639B4891497046EC55E741,0,1,DESKTOP-7OQL1C2,temp20,NULL,0
1769,12,select * from Weather.dbo.weather,Microsoft JDBC Driver for SQL Server,temp20,NULL,59,10:39.9,15,173,0,26277,10:39.9,5,CabRides,0,3748,2,DESKTOP-7OQL1C2,0xBD9D9E61D9639B4891497046EC55E741,0,6299,DESKTOP-7OQL1C2,temp20,NULL,0
1770,12,use Telecom select top 1000 * from telecom_users where InternetService='DSL',Microsoft JDBC Driver for SQL Server,temp20,NULL,59,10:42.9,0,129,0,2846,10:42.9,7,Telecom,0,3749,2,DESKTOP-7OQL1C2,0xBD9D9E61D9639B4891497046EC55E741,0,1000,DESKTOP-7OQL1C2,temp20,NULL,0
1771,12,use Weather select top 1000 * from weather where location='Fenway',Microsoft JDBC Driver for SQL Server,temp20,NULL,59,10:45.9,0,96,0,1466,10:45.9,8,Weather,0,3750,2,DESKTOP-7OQL1C2,0xBD9D9E61D9639B4891497046EC55E741,0,546,DESKTOP-7OQL1C2,temp20,NULL,0
1772,12,use Telecom select top 1000 * from telecom_users where InternetService='DSL',Microsoft JDBC Driver for SQL Server,temp20,NULL,59,10:48.9,0,129,0,2176,10:48.9,7,Telecom,0,3751,2,DESKTOP-7OQL1C2,0xBD9D9E61D9639B4891497046EC55E741,0,1000,DESKTOP-7OQL1C2,temp20,NULL,0
1773,12,select * from Students.dbo.StudentsPerformance,Microsoft JDBC Driver for SQL Server,temp20,NULL,59,10:51.9,0,37,0,2329,10:51.9,7,Telecom,0,3752,2,DESKTOP-7OQL1C2,0xBD9D9E61D9639B4891497046EC55E741,0,1126,DESKTOP-7OQL1C2,temp20,NULL,0
1774,12,use Telecom select top 1000 * from telecom_users where InternetService='DSL',Microsoft JDBC Driver for SQL Server,temp20,NULL,59,10:54.9,0,129,0,6004,10:54.9,7,Telecom,0,3753,2,DESKTOP-7OQL1C2,0xBD9D9E61D9639B4891497046EC55E741,0,1000,DESKTOP-7OQL1C2,temp20,NULL,0
1775,12,use Students select top 1000 * from StudentsPerformance where gender='male',Microsoft JDBC Driver for SQL Server,temp20,NULL,59,10:58.0,0,39,0,3782,10:58.0,6,Students,0,3754,2,DESKTOP-7OQL1C2,0xBD9D9E61D9639B4891497046EC55E741,0,303,DESKTOP-7OQL1C2,temp20,NULL,0
1776,12,select * from Students.dbo.StudentsPerformance,Microsoft JDBC Driver for SQL Server,temp20,NULL,59,11:01.0,0,37,0,4294,11:01.0,6,Students,0,3755,2,DESKTOP-7OQL1C2,0xBD9D9E61D9639B4891497046EC55E741,0,1126,DESKTOP-7OQL1C2,temp20,NULL,0
1777,12,"insert into Students.dbo.StudentsPerformance values ('female', 'group B', 'bachelors degree', 'standard', 'completed', 72, 80, 94)",Microsoft JDBC Driver for SQL Server,temp20,NULL,59,11:04.0,0,35,0,2365,11:04.0,6,Students,0,3756,2,DESKTOP-7OQL1C2,0xBD9D9E61D9639B4891497046EC55E741,0,1,DESKTOP-7OQL1C2,temp20,NULL,0
1778,12,use Students select top 1000 * from StudentsPerformance where gender='male',Microsoft JDBC Driver for SQL Server,temp20,NULL,59,11:07.0,0,39,0,4064,11:07.0,6,Students,0,3757,2,DESKTOP-7OQL1C2,0xBD9D9E61D9639B4891497046EC55E741,0,303,DESKTOP-7OQL1C2,temp20,NULL,0
1779,12,select * from Telecom.dbo.telecom_users,Microsoft JDBC Driver for SQL Server,temp20,NULL,59,11:10.0,0,233,0,6916,11:10.0,6,Students,0,3758,2,DESKTOP-7OQL1C2,0xBD9D9E61D9639B4891497046EC55E741,0,6005,DESKTOP-7OQL1C2,temp20,NULL,0
1780,12,select * from CabRides.dbo.cab_rides,Microsoft JDBC Driver for SQL Server,temp20,NULL,59,11:13.0,3046,1778,0,5319595,11:18.3,6,Students,0,3759,2,DESKTOP-7OQL1C2,0xBD9D9E61D9639B4891497046EC55E741,0,228153,DESKTOP-7OQL1C2,temp20,NULL,0
1781,12,use Weather select top 1000 * from weather where location='Fenway',Microsoft JDBC Driver for SQL Server,temp20,NULL,59,11:18.3,0,175,0,4992,11:18.4,8,Weather,0,3760,2,DESKTOP-7OQL1C2,0xBD9D9E61D9639B4891497046EC55E741,0,546,DESKTOP-7OQL1C2,temp20,NULL,0
1782,12,use Telecom select top 1000 * from telecom_users where InternetService='DSL',Microsoft JDBC Driver for SQL Server,temp20,NULL,59,11:21.4,16,236,0,17679,11:21.4,7,Telecom,0,3761,2,DESKTOP-7OQL1C2,0xBD9D9E61D9639B4891497046EC55E741,0,1000,DESKTOP-7OQL1C2,temp20,NULL,0
1783,12,use CabRides select top 1000 * from cab_rides where name='Lyft',Microsoft JDBC Driver for SQL Server,temp20,NULL,59,11:24.4,15,513,0,25032,11:24.4,5,CabRides,0,3762,2,DESKTOP-7OQL1C2,0xBD9D9E61D9639B4891497046EC55E741,0,1000,DESKTOP-7OQL1C2,temp20,NULL,0
1784,12,use Students select top 1000 * from StudentsPerformance where gender='male',Microsoft JDBC Driver for SQL Server,temp20,NULL,59,11:27.4,0,118,0,13177,11:27.4,6,Students,0,3763,2,DESKTOP-7OQL1C2,0xBD9D9E61D9639B4891497046EC55E741,0,303,DESKTOP-7OQL1C2,temp20,NULL,0
1785,12,use Weather select top 1000 * from weather where location='Fenway',Microsoft JDBC Driver for SQL Server,temp20,NULL,59,11:30.4,0,80,0,3959,11:30.4,8,Weather,0,3764,2,DESKTOP-7OQL1C2,0xBD9D9E61D9639B4891497046EC55E741,0,546,DESKTOP-7OQL1C2,temp20,NULL,0
1786,12,use Weather select top 1000 * from weather where location='Fenway',Microsoft JDBC Driver for SQL Server,temp20,NULL,59,11:33.4,16,96,0,6317,11:33.4,8,Weather,0,3765,2,DESKTOP-7OQL1C2,0xBD9D9E61D9639B4891497046EC55E741,0,546,DESKTOP-7OQL1C2,temp20,NULL,0
1787,12,select * from Weather.dbo.weather,Microsoft JDBC Driver for SQL Server,temp20,NULL,59,11:36.5,16,94,0,12629,11:36.5,8,Weather,0,3766,2,DESKTOP-7OQL1C2,0xBD9D9E61D9639B4891497046EC55E741,0,6299,DESKTOP-7OQL1C2,temp20,NULL,0
1788,12,select * from Weather.dbo.weather,Microsoft JDBC Driver for SQL Server,temp20,NULL,59,11:39.5,0,80,0,2684,11:39.5,8,Weather,0,3767,2,DESKTOP-7OQL1C2,0xBD9D9E61D9639B4891497046EC55E741,0,6299,DESKTOP-7OQL1C2,temp20,NULL,0
1789,12,use Telecom select top 1000 * from telecom_users where InternetService='DSL',Microsoft JDBC Driver for SQL Server,temp20,NULL,59,11:42.5,0,113,0,1422,11:42.5,7,Telecom,0,3768,2,DESKTOP-7OQL1C2,0xBD9D9E61D9639B4891497046EC55E741,0,1000,DESKTOP-7OQL1C2,temp20,NULL,0
1790,12,"insert into Students.dbo.StudentsPerformance values ('female', 'group B', 'bachelors degree', 'standard', 'completed', 72, 80, 94)",Microsoft JDBC Driver for SQL Server,temp20,NULL,59,11:45.5,15,35,0,7610,11:45.5,7,Telecom,0,3769,2,DESKTOP-7OQL1C2,0xBD9D9E61D9639B4891497046EC55E741,0,1,DESKTOP-7OQL1C2,temp20,NULL,0
1791,12,select * from Weather.dbo.weather,Microsoft JDBC Driver for SQL Server,temp20,NULL,59,11:48.5,16,94,0,13015,11:48.5,7,Telecom,0,3770,2,DESKTOP-7OQL1C2,0xBD9D9E61D9639B4891497046EC55E741,0,6299,DESKTOP-7OQL1C2,temp20,NULL,0
1792,12,use Students select top 1000 * from StudentsPerformance where gender='male',Microsoft JDBC Driver for SQL Server,temp20,NULL,59,11:51.5,0,39,0,1274,11:51.5,6,Students,0,3771,2,DESKTOP-7OQL1C2,0xBD9D9E61D9639B4891497046EC55E741,0,303,DESKTOP-7OQL1C2,temp20,NULL,0
1793,12,"insert into CabRides.dbo.cab_rides values (0.44, 'Lyft', 1540000000000, 'North Station', 'Haymarket Square', 16.5, 1, 'e8bac1d1-6e83-4ebd-a0a9-bfcf9de1a86f', 'lyft_line', 'UberX')",Microsoft JDBC Driver for SQL Server,temp20,NULL,59,11:54.5,15,39,0,9049,11:54.5,6,Students,0,3772,2,DESKTOP-7OQL1C2,0xBD9D9E61D9639B4891497046EC55E741,0,1,DESKTOP-7OQL1C2,temp20,NULL,0
1794,12,"insert into Students.dbo.StudentsPerformance values ('female', 'group B', 'bachelors degree', 'standard', 'completed', 72, 80, 94)",Microsoft JDBC Driver for SQL Server,temp20,NULL,59,11:57.5,0,35,0,4415,11:57.5,6,Students,0,3773,2,DESKTOP-7OQL1C2,0xBD9D9E61D9639B4891497046EC55E741,0,1,DESKTOP-7OQL1C2,temp20,NULL,0
1795,12,use Weather select top 1000 * from weather where location='Fenway',Microsoft JDBC Driver for SQL Server,temp20,NULL,59,12:00.6,0,80,0,1025,12:00.6,8,Weather,0,3774,2,DESKTOP-7OQL1C2,0xBD9D9E61D9639B4891497046EC55E741,0,546,DESKTOP-7OQL1C2,temp20,NULL,0
1796,12,select * from Telecom.dbo.telecom_users,Microsoft JDBC Driver for SQL Server,temp20,NULL,59,12:03.6,0,233,0,10774,12:03.6,8,Weather,0,3775,2,DESKTOP-7OQL1C2,0xBD9D9E61D9639B4891497046EC55E741,0,6005,DESKTOP-7OQL1C2,temp20,NULL,0
1797,12,use CabRides select top 1000 * from cab_rides where name='Lyft',Microsoft JDBC Driver for SQL Server,temp20,NULL,59,12:06.6,0,513,0,2953,12:06.6,5,CabRides,0,3776,2,DESKTOP-7OQL1C2,0xBD9D9E61D9639B4891497046EC55E741,0,1000,DESKTOP-7OQL1C2,temp20,NULL,0
1798,12,"insert into Students.dbo.StudentsPerformance values ('female', 'group B', 'bachelors degree', 'standard', 'completed', 72, 80, 94)",Microsoft JDBC Driver for SQL Server,temp20,NULL,59,12:09.6,0,35,0,5769,12:09.6,5,CabRides,0,3777,2,DESKTOP-7OQL1C2,0xBD9D9E61D9639B4891497046EC55E741,0,1,DESKTOP-7OQL1C2,temp20,NULL,0
1799,12,use Weather select top 1000 * from weather where location='Fenway',Microsoft JDBC Driver for SQL Server,temp20,NULL,59,12:12.6,0,96,0,3232,12:12.6,8,Weather,0,3778,2,DESKTOP-7OQL1C2,0xBD9D9E61D9639B4891497046EC55E741,0,546,DESKTOP-7OQL1C2,temp20,NULL,0
1800,12,use Weather select top 1000 * from weather where location='Fenway',Microsoft JDBC Driver for SQL Server,temp20,NULL,59,12:15.6,0,80,0,887,12:15.6,8,Weather,0,3779,2,DESKTOP-7OQL1C2,0xBD9D9E61D9639B4891497046EC55E741,0,546,DESKTOP-7OQL1C2,temp20,NULL,0
1801,12,"insert into Students.dbo.StudentsPerformance values ('female', 'group B', 'bachelors degree', 'standard', 'completed', 72, 80, 94)",Microsoft JDBC Driver for SQL Server,temp20,NULL,59,12:18.6,0,35,0,1287,12:18.6,8,Weather,0,3780,2,DESKTOP-7OQL1C2,0xBD9D9E61D9639B4891497046EC55E741,0,1,DESKTOP-7OQL1C2,temp20,NULL,0
1802,12,select * from Telecom.dbo.telecom_users,Microsoft JDBC Driver for SQL Server,temp20,NULL,59,12:21.6,0,340,0,7289,12:21.6,8,Weather,0,3781,2,DESKTOP-7OQL1C2,0xBD9D9E61D9639B4891497046EC55E741,0,6005,DESKTOP-7OQL1C2,temp20,NULL,0
1803,12,use Telecom select top 1000 * from telecom_users where InternetService='DSL',Microsoft JDBC Driver for SQL Server,temp20,NULL,59,12:24.7,0,236,0,2327,12:24.7,7,Telecom,0,3782,2,DESKTOP-7OQL1C2,0xBD9D9E61D9639B4891497046EC55E741,0,1000,DESKTOP-7OQL1C2,temp20,NULL,0
1804,12,"insert into CabRides.dbo.cab_rides values (0.44, 'Lyft', 1540000000000, 'North Station', 'Haymarket Square', 16.5, 1, 'e8bac1d1-6e83-4ebd-a0a9-bfcf9de1a86f', 'lyft_line', 'UberX')",Microsoft JDBC Driver for SQL Server,temp20,NULL,59,12:27.7,0,122,0,8569,12:27.7,7,Telecom,0,3783,2,DESKTOP-7OQL1C2,0xBD9D9E61D9639B4891497046EC55E741,0,1,DESKTOP-7OQL1C2,temp20,NULL,0
1805,12,SET DEADLOCK_PRIORITY -10,SQLServerCEIP,NT SERVICE\SQLTELEMETRY,6092,51,15:23.6,0,0,0,327,15:23.6,1,master,0,3784,2,DESKTOP-7OQL1C2,0x010600000000000550000000447A1A9EE0235381234A54AA9BD0549C4FCC0642,0,0,DESKTOP-7OQL1C2,NT Service\SQLTELEMETRY,NULL,0
1806,12,SELECT target_data           FROM sys.dm_xe_session_targets xet WITH(nolock)           JOIN sys.dm_xe_sessions xes WITH(nolock)           ON xes.address = xet.event_session_address           WHERE xes.name = 'telemetry_xevents'           AND xet.target_name = 'ring_buffer',SQLServerCEIP,NT SERVICE\SQLTELEMETRY,6092,51,15:23.6,78,300,0,83360,15:23.7,1,master,0,3785,2,DESKTOP-7OQL1C2,0x010600000000000550000000447A1A9EE0235381234A54AA9BD0549C4FCC0642,0,1,DESKTOP-7OQL1C2,NT Service\SQLTELEMETRY,NULL,0
